gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.025,11,2,25,10,6076912.0,1733170.5,6076912,0,0.2852057920206842
0.025,11,3,25,10,6104644.0,1806473.3333333333,6104644,0,0.2959178837182534
0.025,11,4,25,10,6045878.0,4058468.0,6045878,0,0.6712785140553613
0.025,11,5,25,10,6143119.0,1855104.0,6143119,0,0.3019808016090849
0.025,11,6,25,10,6194279.0,1018666.0000000001,6194279,0,0.16445271515861654
0.025,11,7,25,10,5905227.0,2741288.6666666665,5905227,0,0.4642139356652448
0.025,11,8,25,10,6063021.0,3968895.25,6063021,0,0.6546068783202301
0.025,11,9,25,10,5990543.0,807580.0,5990543,0,0.13480914835266186
0.025,12,0,25,10,5953867.0,2846095.0,5965923,0,0.4780246182858972
0.025,12,1,25,10,5856351.0,1677265.0,5856351,0,0.28640103709630793
0.025,12,2,25,10,6203321.0,1893051.0,6203321,0,0.3051673450398585
0.025,12,3,25,10,6226138.0,1914157.0,6226138,0,0.30743889711406974
0.025,12,4,25,10,6262387.0,3964638.75,6262387,0,0.6330874712789228
0.025,12,5,25,10,5931049.0,1728031.0,5943107,0,0.2913533508153448
0.025,12,6,25,10,6220233.0,867910.0,6220233,0,0.13953014300268174
0.025,12,7,25,10,6244814.0,2866705.333333333,6244814,0,0.45905375777938834
0.025,12,8,25,10,5960342.0,3916916.25,5966354,0,0.6571630033981272
0.025,12,9,25,10,5810457.0,668716.0,5810457,0,0.11508836568276816
0.025,13,0,25,10,6124136.0,2854611.3333333335,6124136,0,0.4661247453246194
0.025,13,1,25,10,5953849.0,1853177.9999999998,5953849,0,0.3112571380295335
0.025,13,2,25,10,6104879.0,1723035.0,6104879,0,0.2822390091597229
0.025,13,3,25,10,6273707.0,1848390.3333333333,6273707,0,0.2946249057109829
0.025,13,4,25,10,6069039.0,3890429.5,6069039,0,0.6410289174282782
0.025,13,5,25,10,5936771.0,1621545.0,5942773,0,0.273135851121763
0.025,13,6,25,10,6165749.0,783752.0000000001,6165749,0,0.12711383483174551
0.025,13,7,25,10,5998137.0,2865204.6666666665,5998137,0,0.47768243150609374
0.025,13,8,25,10,6201878.0,3934509.0,6207905,0,0.6344060621637511
0.025,13,9,25,10,5768414.0,771489.0,5768414,0,0.13374369454064844
0.025,14,0,25,10,5934737.0,2932122.0,5934737,0,0.49406098366279755
0.025,14,1,25,10,5970621.0,1777025.0,5970621,0,0.2976281696661034
0.025,14,2,25,10,6164764.0,1852959.0,6164764,0,0.30057257666311316
0.025,14,3,25,10,6243654.0,1866328.0,6243654,0,0.2989159873369024
0.025,14,4,25,10,6170039.0,4055342.5,6170039,0,0.6572636736980106
0.025,14,5,25,10,5996957.0,1862335.3333333335,6003058,0,0.3105467211676411
0.025,14,6,25,10,5991326.0,892438.0000000001,5991326,0,0.14895500595360694
0.025,14,7,25,10,5802639.0,2806195.3333333335,5802639,0,0.48360674054224867
0.025,14,8,25,10,5660024.0,3737463.0000000005,5660024,0,0.6603263519730659
0.025,14,9,25,10,5599712.0,825650.0,5599712,0,0.1474450828899772
0.025,15,0,25,10,5914172.0,2686810.666666667,5914172,0,0.45430039347294376
0.025,15,1,25,10,6411964.0,1973127.0000000002,6411964,0,0.30772583876016774
0.025,15,2,25,10,5779948.0,1814127.0,5779948,0,0.3138656264727641
0.025,15,3,25,10,6063403.0,1693561.3333333335,6063403,0,0.27930872042206883
0.025,15,4,25,10,6502512.0,4265838.0,6502512,0,0.6560292391617271
0.025,15,5,25,10,5658177.0,1761368.3333333333,5658177,0,0.31129608234831346
0.025,15,6,25,10,5840957.0,699473.0,5846981,0,0.11975315004031017
0.025,15,7,25,10,6207629.0,2880190.3333333335,6213667,0,0.4639759130794275
0.025,15,8,25,10,6236388.0,4093918.75,6242395,0,0.656456710198275
0.025,15,9,25,10,5954633.0,741162.0,5954633,0,0.12446812423200557
0.025,16,0,25,10,6116654.0,2955153.0,6116654,0,0.4831322811458683
0.025,16,1,25,10,6298124.0,2006535.0,6298124,0,0.31859248881095387
0.025,16,2,25,10,6203111.0,1759912.5000000002,6209160,0,0.2837144942271709
0.025,16,3,25,10,6190922.0,1702041.9999999998,6190922,0,0.27492544729201884
0.025,16,4,25,10,6063034.0,3927939.0,6063034,0,0.6478503996513957
0.025,16,5,25,10,5841095.0,1689709.0,5847117,0,0.28927949297178013
0.025,16,6,25,10,5651060.0,644786.0,5651060,0,0.11410000955572937
0.025,16,7,25,10,6160086.0,2877025.3333333335,6160086,0,0.46704304669339575
0.025,16,8,25,10,5671968.0,3749500.75,5671968,0,0.6610581635862544
0.025,16,9,25,10,6027192.0,796036.0,6027192,0,0.13207410681458298
0.025,17,0,25,10,6135430.0,2800835.666666667,6135430,0,0.4565019349363723
0.025,17,1,25,10,5790643.0,1623934.0,5796699,0,0.28044104946549114
0.025,17,2,25,10,6129130.0,1877959.0000000002,6129130,0,0.3063989505851565
0.025,17,3,25,10,6262464.0,1872892.3333333333,6262464,0,0.2990663632291273
0.025,17,4,25,10,5430107.0,3507639.0,5436098,0,0.6459613042615919
0.025,17,5,25,10,6319855.0,1807467.3333333333,6319855,0,0.28599822833488003
0.025,17,6,25,10,5973971.0,771274.0,5973971,0,0.12910574892312
0.025,17,7,25,10,5915982.0,2811177.3333333335,5915982,0,0.4751835508176552
0.025,17,8,25,10,6405409.0,4192492.5000000005,6405409,0,0.6545237782630274
0.025,17,9,25,10,5874537.0,758988.9999999999,5880575,0,0.12919979906501566
0.025,18,0,25,10,5811169.0,2814670.6666666665,5811169,0,0.48435532793258407
0.025,18,1,25,10,5825889.0,1807464.5,5825889,0,0.31024698548152907
0.025,18,2,25,10,6370198.0,1820179.5,6370198,0,0.28573358316334907
0.025,18,3,25,10,5858629.0,1873873.0,5858629,0,0.31984838090959505
0.025,18,4,25,10,6003406.0,3932570.2500000005,6003406,0,0.6550565212481049
0.025,18,5,25,10,6183982.0,1856727.6666666667,6183982,0,0.3002479093028839
0.025,18,6,25,10,6074713.0,788961.0,6074713,0,0.12987625917471327
0.025,18,7,25,10,5816616.0,2726756.666666667,5816616,0,0.46878746450971953
0.025,18,8,25,10,6141141.0,4176358.0,6141141,0,0.6800622229647553
0.025,18,9,25,10,5803879.0,813795.0000000001,5803879,0,0.140215707460476
0.025,19,0,25,10,6062954.0,2845010.0,6074975,0,0.46924485984884595
0.025,19,1,25,10,6305556.0,1796575.4999999998,6305556,0,0.2849194424726384
0.025,19,2,25,10,6490546.0,1913712.0000000002,6490546,0,0.29484607304223714
0.025,19,3,25,10,6418433.0,1860011.0,6418433,0,0.28979207230175963
0.025,19,4,25,10,5905180.0,3767317.75,5911217,0,0.6379683176465408
0.025,19,5,25,10,6183761.0,1729389.0,6183761,0,0.27966620960933
0.025,19,6,25,10,6033356.0,747246.0,6033356,0,0.12385246287472511
0.025,19,7,25,10,6285497.0,2890768.0,6285497,0,0.45991080737131845
0.025,19,8,25,10,6003187.0,3888677.0,6003187,0,0.6477687601602282
0.025,19,9,25,10,5907031.0,740967.0,5907031,0,0.12543814312130747
0.0275,0,0,27,10,6088861.0,3154731.6666666665,6094887,0,0.5181152380825685
0.0275,0,1,27,10,5955851.0,1904479.5000000002,5955851,0,0.31976614257139746
0.0275,0,2,27,10,5552739.0,1908101.5000000002,5552739,0,0.3436324847971425
0.0275,0,3,27,10,6020916.0,1924633.9999999998,6020916,0,0.31965800552606943
0.0275,0,4,27,10,6088820.0,4288074.0,6088820,0,0.704253697760814
0.0275,0,5,27,10,5943346.0,2006582.6666666667,5943346,0,0.33761834943930014
0.0275,0,6,27,10,5960513.0,903802.0,5960513,0,0.1516315793623804
0.0275,0,7,27,10,5839151.0,3039023.666666667,5839151,0,0.5204564270844626
0.0275,0,8,27,10,6280301.0,4329394.5,6280301,0,0.6893609876341914
0.0275,0,9,27,10,6025799.0,1042458.0000000001,6025799,0,0.17299913256316715
0.0275,1,0,27,10,5913056.0,3011640.666666667,5913056,0,0.5093205047722644
0.0275,1,1,27,10,6032340.0,2100845.5,6050364,0,0.34826377491984867
0.0275,1,2,27,10,5960182.0,1982571.5,5960182,0,0.332636067153654
0.0275,1,3,27,10,6027077.0,2035023.3333333335,6027077,0,0.3376468117685129
0.0275,1,4,27,10,5935862.0,4165786.0,5941872,0,0.7017996712187716
0.0275,1,5,27,10,5881656.0,1966879.3333333333,5881656,0,0.33440910745771824
0.0275,1,6,27,10,5948190.0,1048319.0,5948190,0,0.17624168024222495
0.0275,1,7,27,10,5845861.0,2999442.666666667,5845861,0,0.513088263074792
0.0275,1,8,27,10,5766644.0,3910623.25,5772701,0,0.6781454256583205
0.0275,1,9,27,10,5949997.0,1133758.0,5949997,0,0.19054765909966004
0.0275,2,0,27,10,5742628.0,3015106.0,5742628,0,0.5250394070449975
0.0275,2,1,27,10,5816533.0,1971039.5,5816533,0,0.33886844620326234
0.0275,2,2,27,10,5839609.0,2120920.5,5839609,0,0.36319563518721887
0.0275,2,3,27,10,6019546.0,2099358.3333333335,6019546,0,0.34875692175677925
0.0275,2,4,27,10,5627241.0,3905711.5,5627241,0,0.6940721927495197
0.0275,2,5,27,10,5960601.0,2127630.0,5960601,0,0.35694890498458126
0.0275,2,6,27,10,6284462.0,1144636.0,6284462,0,0.18213746856930632
0.0275,2,7,27,10,5802973.0,3059220.0,5802973,0,0.5271814981734363
0.0275,2,8,27,10,5736059.0,3991509.25,5742063,0,0.6958626558757502
0.0275,2,9,27,10,5538543.0,939915.0000000001,5538543,0,0.16970437893142656
0.0275,3,0,27,10,6128969.0,3107706.9999999995,6128969,0,0.5070521648910281
0.0275,3,1,27,10,5919996.0,2052434.5,5919996,0,0.34669525114544
0.0275,3,2,27,10,6031670.0,2072993.0,6031670,0,0.34368475065777804
0.0275,3,3,27,10,5973018.0,2115505.3333333335,5973018,0,0.3541769559933242
0.0275,3,4,27,10,5603530.0,3893753.0,5603530,0,0.6948750162843779
0.0275,3,5,27,10,6308861.0,2144953.333333333,6308861,0,0.33999058361459117
0.0275,3,6,27,10,6021212.0,916548.0,6021212,0,0.15221985208293612
0.0275,3,7,27,10,5459936.0,2758169.6666666665,5459936,0,0.5051652009596205
0.0275,3,8,27,10,6093344.0,4189046.4999999995,6093344,0,0.6874790755289706
0.0275,3,9,27,10,5852243.0,1079255.0,5852243,0,0.1844173251179078
0.0275,4,0,27,10,6031542.0,3028831.0,6031542,0,0.5021652837698883
0.0275,4,1,27,10,5747975.0,2136093.5,5747975,0,0.37162539850991
0.0275,4,2,27,10,5841015.0,1997941.5000000002,5841015,0,0.3420538211252668
0.0275,4,3,27,10,5984832.0,2073234.6666666667,5984832,0,0.346414847846467
0.0275,4,4,27,10,5748900.0,3917153.75,5748900,0,0.6813744803353685
0.0275,4,5,27,10,5889438.0,1977154.6666666665,5889438,0,0.3357119417279996
0.0275,4,6,27,10,5840341.0,1018603.0,5840341,0,0.17440813815494677
0.0275,4,7,27,10,6199920.0,3330097.0,6199920,0,0.5371193499270959
0.0275,4,8,27,10,6093307.0,4146578.75,6093307,0,0.6805136767275963
0.0275,4,9,27,10,5655548.0,964556.0,5655548,0,0.17055040466458776
0.0275,5,0,27,10,6064198.0,3263299.3333333335,6064198,0,0.5381254591841054
0.0275,5,1,27,10,5628085.0,2060593.0,5634154,0,0.36612684421077507
0.0275,5,2,27,10,5906400.0,2016186.5,5906400,0,0.3413562406880672
0.0275,5,3,27,10,5773444.0,2015206.6666666667,5779412,0,0.3490475817669084
0.0275,5,4,27,10,5766797.0,4002153.25,5766797,0,0.6939993292637143
0.0275,5,5,27,10,5954217.0,2008320.3333333333,5960203,0,0.33729377571111924
0.0275,5,6,27,10,5935993.0,958269.0,5941972,0,0.1614336472431824
0.0275,5,7,27,10,6045974.0,3261176.333333333,6051966,0,0.5393963542240395
0.0275,5,8,27,10,5966180.0,4200307.25,5966180,0,0.7040195317606911
0.0275,5,9,27,10,5857316.0,1114722.0,5857316,0,0.1903127644129154
0.0275,6,0,27,10,6092119.0,3191542.6666666665,6092119,0,0.5238805523442117
0.0275,6,1,27,10,6230554.0,2196259.5,6230554,0,0.3524982690142803
0.0275,6,2,27,10,5997381.0,2150959.5,5997381,0,0.35864980063797847
0.0275,6,3,27,10,5899437.0,1998437.3333333333,5899437,0,0.33875051692785824
0.0275,6,4,27,10,6086100.0,4259954.75,6086100,0,0.6999482016398022
0.0275,6,5,27,10,5911077.0,1999001.0,5911077,0,0.33817881242284614
0.0275,6,6,27,10,5760250.0,987979.0,5760250,0,0.17151668764376546
0.0275,6,7,27,10,5689699.0,2925078.0,5689699,0,0.5141006580488704
0.0275,6,8,27,10,5760561.0,4010281.2500000005,5760561,0,0.6961615804432937
0.0275,6,9,27,10,5750079.0,1108963.0,5750079,0,0.19286048069948256
0.0275,7,0,27,10,6004778.0,3215364.333333333,6004778,0,0.535467644821063
0.0275,7,1,27,10,5827966.0,1932180.5,5827966,0,0.33153599386132315
0.0275,7,2,27,10,5555028.0,1964273.5,5555028,0,0.3536028081226593
0.0275,7,3,27,10,5766639.0,1940801.3333333333,5772696,0,0.33655675920294875
0.0275,7,4,27,10,5930568.0,4137078.9999999995,5930568,0,0.6975856275486597
0.0275,7,5,27,10,5905077.0,2052670.3333333335,5905077,0,0.34761110368812015
0.0275,7,6,27,10,5839479.0,1078697.0,5839479,0,0.18472487014680591
0.0275,7,7,27,10,5950530.0,3189005.6666666665,5950530,0,0.5359196015593009
0.0275,7,8,27,10,5635811.0,3904424.0,5635811,0,0.692788313873549
0.0275,7,9,27,10,5870086.0,952223.0,5870086,0,0.16221619240331403
0.0275,8,0,27,10,5875938.0,3091348.0,5875938,0,0.5261028962524792
0.0275,8,1,27,10,5995329.0,2151067.5,5995329,0,0.3587905684575442
0.0275,8,2,27,10,5714052.0,2055946.5,5714052,0,0.35980535353895976
0.0275,8,3,27,10,5677388.0,1868373.9999999998,5677388,0,0.3290904197493636
0.0275,8,4,27,10,6099772.0,4303523.0,6099772,0,0.7055219440988942
0.0275,8,5,27,10,5796470.0,1879769.0,5802471,0,0.3242954763847652
0.0275,8,6,27,10,6189139.0,969741.0,6189139,0,0.15668431424791074
0.0275,8,7,27,10,6049681.0,3284422.6666666665,6049681,0,0.542908405693898
0.0275,8,8,27,10,5937115.0,4181555.75,5937115,0,0.7043076898459942
0.0275,8,9,27,10,5580326.0,982579.0,5586356,0,0.1760791394624615
0.0275,9,0,27,10,6255679.0,3312323.3333333335,6255679,0,0.5294906169791215
0.0275,9,1,27,10,5875825.0,2036595.4999999998,5875825,0,0.34660588087630245
0.0275,9,2,27,10,5521118.0,1911378.5,5521118,0,0.3461941041651347
0.0275,9,3,27,10,5718557.0,1998707.9999999998,5724556,0,0.3495126480334112
0.0275,9,4,27,10,6057580.0,4195684.75,6057580,0,0.692633815814236
0.0275,9,5,27,10,5863593.0,2046840.3333333335,5869611,0,0.3490761267593664
0.0275,9,6,27,10,6019886.0,1126760.0,6019886,0,0.18717297968765523
0.0275,9,7,27,10,6127764.0,3139186.3333333335,6127764,0,0.5122890394168792
0.0275,9,8,27,10,6129106.0,4296975.0,6129106,0,0.7010769596740536
0.0275,9,9,27,10,6063040.0,1054964.0,6063040,0,0.1739991819285375
0.0275,10,0,27,10,5780371.0,3025116.6666666665,5792468,0,0.5233429941895886
0.0275,10,1,27,10,6224775.0,2130605.0,6224775,0,0.34227823495628357
0.0275,10,2,27,10,6251600.0,2244894.0,6251600,0,0.35909111267515514
0.0275,10,3,27,10,6085660.0,2062471.9999999998,6085660,0,0.33890687287820875
0.0275,10,4,27,10,5905768.0,4101010.25,5911799,0,0.69440761133861
0.0275,10,5,27,10,5620863.0,1720607.0,5620863,0,0.3061108231956552
0.0275,10,6,27,10,5878678.0,1061009.0,5878678,0,0.18048428575268113
0.0275,10,7,27,10,5659575.0,2965586.0,5659575,0,0.523994469549392
0.0275,10,8,27,10,5996996.0,4145132.5,5996996,0,0.6912014782067555
0.0275,10,9,27,10,6050749.0,1210898.0,6050749,0,0.20012365411290403
0.0275,11,0,27,10,5713712.0,3113844.0,5713712,0,0.5449774157325395
0.0275,11,1,27,10,5611312.0,1970424.5,5617364,0,0.35115219043246926
0.0275,11,2,27,10,5714547.0,1979707.5,5714547,0,0.34643297185236205
0.0275,11,3,27,10,6007565.0,2151374.333333333,6007565,0,0.35811087076599807
0.0275,11,4,27,10,5593315.0,3896723.5000000005,5599395,0,0.6966751380889509
0.0275,11,5,27,10,5660240.0,1964830.6666666667,5660240,0,0.3471285080962409
0.0275,11,6,27,10,5864628.0,952074.9999999999,5864628,0,0.16234192518263732
0.0275,11,7,27,10,5923518.0,3179799.3333333335,5929549,0,0.5368092632339994
0.0275,11,8,27,10,5875653.0,4242468.5,5875653,0,0.7220420436673166
0.0275,11,9,27,10,6257258.0,1036820.9999999999,6257258,0,0.16569893713828004
0.0275,12,0,27,10,5899754.0,3019207.3333333335,5899754,0,0.5117513939281763
0.0275,12,1,27,10,5858483.0,1904772.5,5858483,0,0.32513066949242664
0.0275,12,2,27,10,5805913.0,2038136.5,5805913,0,0.35104496054281215
0.0275,12,3,27,10,5880709.0,1912113.0000000002,5880709,0,0.32515007969277177
0.0275,12,4,27,10,5882371.0,4161843.25,5882371,0,0.7075111804406761
0.0275,12,5,27,10,6021319.0,1978915.6666666667,6021319,0,0.32865152413726406
0.0275,12,6,27,10,5989493.0,964139.0,5989493,0,0.16097172164655674
0.0275,12,7,27,10,5537991.0,2991129.3333333335,5537991,0,0.5401109054408599
0.0275,12,8,27,10,6302816.0,4331404.0,6302816,0,0.6872172692333077
0.0275,12,9,27,10,5629812.0,1085014.0,5629812,0,0.19272650667553376
0.0275,13,0,27,10,5664255.0,2922857.6666666665,5664255,0,0.5160180229644793
0.0275,13,1,27,10,6056090.0,2175255.5,6056090,0,0.35918480405674286
0.0275,13,2,27,10,5551286.0,1922373.0,5551286,0,0.3462932733064014
0.0275,13,3,27,10,6062370.0,1996275.6666666667,6062370,0,0.3292896452487504
0.0275,13,4,27,10,5989595.0,4183417.5,5989595,0,0.6984474743283978
0.0275,13,5,27,10,5984879.0,2031744.3333333335,5984879,0,0.3394796007293269
0.0275,13,6,27,10,6157683.0,1132602.0,6157683,0,0.18393314498326724
0.0275,13,7,27,10,5924216.0,3087639.0,5924216,0,0.5211894704717046
0.0275,13,8,27,10,6078273.0,4231895.0,6078273,0,0.6962331241127209
0.0275,13,9,27,10,5973520.0,1078994.0,5973520,0,0.1806295115777632
0.0275,14,0,27,10,6039005.0,3121727.6666666665,6039005,0,0.5169274850189173
0.0275,14,1,27,10,6208499.0,2137930.0,6208499,0,0.34435537478543526
0.0275,14,2,27,10,5695698.0,1928369.4999999998,5695698,0,0.338565966805122
0.0275,14,3,27,10,5997136.0,1941121.6666666667,5997136,0,0.3236747785387336
0.0275,14,4,27,10,5714094.0,4031949.75,5714094,0,0.7056148796292115
0.0275,14,5,27,10,5906645.0,2069478.0,5906645,0,0.3503643777474353
0.0275,14,6,27,10,6062063.0,1024521.0,6062063,0,0.16900533696202102
0.0275,14,7,27,10,5870072.0,3051844.6666666665,5882076,0,0.5198990177065403
0.0275,14,8,27,10,5948724.0,4117892.2499999995,5960788,0,0.6922311826872452
0.0275,14,9,27,10,5823224.0,934521.0,5829229,0,0.1604817194049207
0.0275,15,0,27,10,6112227.0,3260574.3333333335,6118247,0,0.5334511190983799
0.0275,15,1,27,10,5862450.0,1897786.5,5862450,0,0.3237190082644628
0.0275,15,2,27,10,6079732.0,2160050.5,6085783,0,0.3552871244982509
0.0275,15,3,27,10,5863632.0,1976606.6666666667,5869642,0,0.3370959614564261
0.0275,15,4,27,10,5942393.0,4130189.5,5942393,0,0.6950380932395417
0.0275,15,5,27,10,6038792.0,1984700.0,6044897,0,0.3286584469211723
0.0275,15,6,27,10,6072539.0,1114609.0,6072539,0,0.183549088774893
0.0275,15,7,27,10,5827217.0,3051495.0,5827217,0,0.5236624961795656
0.0275,15,8,27,10,5762231.0,3973443.0,5762231,0,0.6895667667609994
0.0275,15,9,27,10,6104876.0,1090327.0,6104876,0,0.17859936876686766
0.0275,16,0,27,10,5900902.0,3178367.0,5906954,0,0.5386239256303528
0.0275,16,1,27,10,5748744.0,1855620.5,5748744,0,0.322787116629302
0.0275,16,2,27,10,5629683.0,1912918.5,5635666,0,0.33979151223967674
0.0275,16,3,27,10,5839738.0,1924683.6666666667,5839738,0,0.3295839071319067
0.0275,16,4,27,10,5713395.0,3997457.25,5719374,0,0.6996640788882967
0.0275,16,5,27,10,6171817.0,2107884.6666666665,6171817,0,0.341533889722697
0.0275,16,6,27,10,5664681.0,1012364.0,5664681,0,0.17871509445986455
0.0275,16,7,27,10,6021362.0,3097788.9999999995,6027407,0,0.5144664944575662
0.0275,16,8,27,10,5791869.0,4126923.5,5791869,0,0.7125374382604303
0.0275,16,9,27,10,5647324.0,922322.0000000001,5647324,0,0.163320184922983
0.0275,17,0,27,10,6051254.0,3075160.3333333335,6051254,0,0.5081856311655953
0.0275,17,1,27,10,6038651.0,1850409.0,6038651,0,0.30642754482747886
0.0275,17,2,27,10,6050887.0,2179010.5,6056927,0,0.3601142278809702
0.0275,17,3,27,10,6207292.0,2036881.3333333333,6213332,0,0.3281433084400304
0.0275,17,4,27,10,5912026.0,4086413.25,5912026,0,0.691203531581221
0.0275,17,5,27,10,5633826.0,1845425.0,5633826,0,0.32756158958405884
0.0275,17,6,27,10,5943267.0,964925.9999999999,5943267,0,0.16235615865819253
0.0275,17,7,27,10,5959830.0,3073421.9999999995,5965876,0,0.51568954148021
0.0275,17,8,27,10,5821751.0,3998187.5,5827832,0,0.6867671770915658
0.0275,17,9,27,10,5713412.0,1126123.0,5719457,0,0.19710166184409597
0.0275,18,0,27,10,6160088.0,3079931.333333333,6160088,0,0.49998171021799254
0.0275,18,1,27,10,5774316.0,2063827.5,5774316,0,0.3574150600694524
0.0275,18,2,27,10,5889329.0,2007937.0,5889329,0,0.3409449531517088
0.0275,18,3,27,10,5654566.0,1971004.6666666667,5654566,0,0.34856869062394297
0.0275,18,4,27,10,6051966.0,4171258.25,6051966,0,0.6892401989700537
0.0275,18,5,27,10,6038509.0,1940499.3333333333,6038509,0,0.32135405169278264
0.0275,18,6,27,10,6019125.0,1066367.0,6019125,0,0.1771631258696239
0.0275,18,7,27,10,5959841.0,3115217.3333333335,5959841,0,0.5227014165870085
0.0275,18,8,27,10,6110253.0,4166693.0,6110253,0,0.6819182446291504
0.0275,18,9,27,10,6007940.0,1036354.0,6007940,0,0.1724973951137994
0.0275,19,0,27,10,6207116.0,3180543.666666667,6207116,0,0.5124028077881365
0.0275,19,1,27,10,5929937.0,2103334.0,5929937,0,0.35469752882703476
0.0275,19,2,27,10,5580333.0,2123704.0,5580333,0,0.3805694032954664
0.0275,19,3,27,10,6141332.0,2131454.0,6141332,0,0.34706705320604714
0.0275,19,4,27,10,5637533.0,3987463.25,5643615,0,0.7073064139934968
0.0275,19,5,27,10,5762817.0,2035432.0,5762817,0,0.353200873808764
0.0275,19,6,27,10,5935613.0,867887.0,5935613,0,0.14621691137882473
0.0275,19,7,27,10,6027185.0,3174296.3333333335,6027185,0,0.5266631658615645
0.0275,19,8,27,10,6037596.0,4104765.5,6037596,0,0.6798675333692417
0.0275,19,9,27,10,5736179.0,1011734.0,5736179,0,0.17637768974782692
0.03,0,0,30,10,5930515.0,3314120.6666666665,5930515,0,0.5588251048461502
0.03,0,1,30,10,5936277.0,2205812.5,5936277,0,0.37158180118616435
0.03,0,2,30,10,6010424.0,2339779.5,6010424,0,0.3892869288422913
0.03,0,3,30,10,6322312.0,2340359.0,6322312,0,0.37017455006965805
0.03,0,4,30,10,5856760.0,4338328.0,5856760,0,0.7407385653501253
0.03,0,5,30,10,6068367.0,2366696.3333333335,6074386,0,0.39000547154338777
0.03,0,6,30,10,6141376.0,1313692.0,6141376,0,0.21390841401015018
0.03,0,7,30,10,6110189.0,3515163.6666666665,6116222,0,0.5752954068469349
0.03,0,8,30,10,5827718.0,4201783.75,5827718,0,0.7209998407609977
0.03,0,9,30,10,6206987.0,1337536.0,6206987,0,0.21548877096085428
0.03,1,0,30,10,5882114.0,3407410.0,5882114,0,0.5792832304848223
0.03,1,1,30,10,5879994.0,2294955.0,5879994,0,0.39029886765190575
0.03,1,2,30,10,5652511.0,2338125.5,5658519,0,0.41364368861909334
0.03,1,3,30,10,6164306.0,2418245.333333333,6164306,0,0.39229806783331866
0.03,1,4,30,10,6490406.0,4713733.5,6508474,0,0.726261731546532
0.03,1,5,30,10,5762730.0,2333013.0,5762730,0,0.40484509945806935
0.03,1,6,30,10,5833468.0,1296138.0,5833468,0,0.22218995630043742
0.03,1,7,30,10,6079676.0,3446044.3333333335,6085677,0,0.5668138126658943
0.03,1,8,30,10,5917579.0,4405237.75,5917579,0,0.7444324359674793
0.03,1,9,30,10,6038084.0,1217077.0,6038084,0,0.20156675528197354
0.03,2,0,30,10,6069158.0,3407412.0,6069158,0,0.5614307618948131
0.03,2,1,30,10,6075485.0,2311508.5,6075485,0,0.3804648517772655
0.03,2,2,30,10,5930446.0,2187871.0,5930446,0,0.3689218315114917
0.03,2,3,30,10,5894535.0,2174026.6666666665,5894535,0,0.36882072405485194
0.03,2,4,30,10,5836317.0,4231079.0,5836317,0,0.7249570234104831
0.03,2,5,30,10,6387176.0,2418147.0,6387176,0,0.3785940766310495
0.03,2,6,30,10,6244220.0,1152024.0,6244220,0,0.18449446047704918
0.03,2,7,30,10,6123225.0,3466946.6666666665,6123225,0,0.5661961901884491
0.03,2,8,30,10,6016133.0,4399160.25,6016133,0,0.7312272268581829
0.03,2,9,30,10,5766912.0,1253610.0,5766912,0,0.21737976927686775
0.03,3,0,30,10,6039256.0,3493798.666666667,6039256,0,0.578514748615834
0.03,3,1,30,10,6064164.0,2299480.0,6070170,0,0.3791915917841272
0.03,3,2,30,10,5876959.0,2217870.0,5876959,0,0.3773839497604118
0.03,3,3,30,10,6232677.0,2401193.3333333335,6232677,0,0.3852587472980444
0.03,3,4,30,10,6043970.0,4466407.75,6056129,0,0.738985757705614
0.03,3,5,30,10,6062158.0,2235917.0,6062158,0,0.36883185822606407
0.03,3,6,30,10,6460393.0,1277698.0,6460393,0,0.19777403634732438
0.03,3,7,30,10,6092384.0,3448770.6666666665,6092384,0,0.56607900399362
0.03,3,8,30,10,5856635.0,4286877.75,5856635,0,0.7319694244220444
0.03,3,9,30,10,5966223.0,1271611.0,5966223,0,0.21313501020662487
0.03,4,0,30,10,6213735.0,3633677.0,6213735,0,0.5847814559198292
0.03,4,1,30,10,5930610.0,2489476.5,5930610,0,0.4197673595127651
0.03,4,2,30,10,6010424.0,2278613.5,6010424,0,0.37911027574760114
0.03,4,3,30,10,5863370.0,2292361.666666667,5863370,0,0.3909631605487402
0.03,4,4,30,10,6128595.0,4521003.25,6128595,0,0.7376900007261045
0.03,4,5,30,10,6232351.0,2433185.3333333335,6238449,0,0.3904121146792492
0.03,4,6,30,10,5841021.0,1181805.0,5841021,0,0.20232849702132555
0.03,4,7,30,10,6224540.0,3530234.3333333335,6224540,0,0.567147826720261
0.03,4,8,30,10,5664416.0,4249878.25,5664416,0,0.7502765068808506
0.03,4,9,30,10,5918909.0,1211482.0,5918909,0,0.20467995030840988
0.03,5,0,30,10,6351938.0,3622174.666666667,6351938,0,0.5702471697089403
0.03,5,1,30,10,5887599.0,2407591.0,5893632,0,0.40892577772365274
0.03,5,2,30,10,5926104.0,2242966.5,5926104,0,0.3784892232738406
0.03,5,3,30,10,5783852.0,2184718.666666667,5783852,0,0.37772727702345543
0.03,5,4,30,10,6074706.0,4496494.75,6074706,0,0.7401995668596966
0.03,5,5,30,10,6169710.0,2423725.6666666665,6169710,0,0.39284272140289683
0.03,5,6,30,10,6039677.0,1380043.0,6045666,0,0.22849615964562342
